ranking,compass,distance,hypnagogia,complexity,xs_txt,ys_txt,zs_txt,rt_coord,rt_coord_brain,txt_prompt,lakota_prompt
"[0.8260433077812195, 0.8567115068435669, 0.840545117855072, 0.8374758958816528, 0.8267192840576172, 0.8303229212760925, 0.8185524940490723, 0.8340088725090027, 0.8336814641952515, 0.8450446724891663]",[219.55770679000855],"[3.209172010421753, 2.0040431022644043, 2.9420082569122314, 2.459378957748413, 3.7340633869171143, 2.6395962238311768, 3.75620174407959, 2.7288057804107666, 0.4829678535461426, 3.6019158363342285]",[-0.7162547144147337],[-0.7107641153902143],"[16.02557373046875, 15.429803848266602, 14.84497356414795, 16.732608795166016, 14.12647819519043, 17.38605499267578, 15.429104804992676, 14.134870529174805, 16.546783447265625, 13.513870239257812]","[10.402596473693848, 9.843174934387207, 9.843827247619629, 12.923111915588379, 12.625826835632324, 11.340021133422852, 12.51551628112793, 11.072104454040527, 11.423064231872559, 11.307665824890137]","[-4.3884477615356445, -1.6593924760818481, -3.0472347736358643, -3.1896908283233643, -3.553931474685669, -3.9816501140594482, -4.637576103210449, -1.1167271137237549, -1.066544532775879, -2.7718892097473145]","[16.84372901916504, 11.239558219909668, -1.400321125984192]","[16.003860473632812, 9.707141876220703, -3.5340065956115723]","Neon forest, whispering trees, moonlight ballet, ethereal glow, symbolic patterns intertwining, surreal dreamscape, gentle balance, mystical secrets.","a lakota traditional symbol, with intricated colorful design, on a black backghround, made of the following elements, {\""clouds\"": [0.14166498184204102], \""spiritual knowledge\"": [0.17495107650756836], \""current\"": [0.17659026384353638], \""happiness\"": [0.17883563041687012]}"
"[0.8260433077812195, 0.8567115068435669, 0.840545117855072, 0.8374758958816528, 0.8267192840576172, 0.8303229212760925, 0.8185524940490723, 0.8340088725090027, 0.8336814641952515, 0.8450446724891663]",[224.71405470539767],"[3.209172010421753, 2.0040431022644043, 2.9420082569122314, 2.459378957748413, 3.7340633869171143, 2.6395962238311768, 3.75620174407959, 2.7288057804107666, 0.4829678535461426, 3.6019158363342285]",[-0.7193688261056098],[-0.7091758696853774],"[16.02557373046875, 15.429803848266602, 14.84497356414795, 16.732608795166016, 14.12647819519043, 17.38605499267578, 15.429104804992676, 14.134870529174805, 16.546783447265625, 13.513870239257812]","[10.402596473693848, 9.843174934387207, 9.843827247619629, 12.923111915588379, 12.625826835632324, 11.340021133422852, 12.51551628112793, 11.072104454040527, 11.423064231872559, 11.307665824890137]","[-4.3884477615356445, -1.6593924760818481, -3.0472347736358643, -3.1896908283233643, -3.553931474685669, -3.9816501140594482, -4.637576103210449, -1.1167271137237549, -1.066544532775879, -2.7718892097473145]","[16.84372901916504, 11.239558219909668, -1.400321125984192]","[16.003860473632812, 9.707141876220703, -3.5340065956115723]","Neon forest, whispering trees, moonlight ballet, ethereal glow, symbolic patterns intertwining, surreal dreamscape, gentle balance, mystical secrets.","a lakota traditional symbol, with intricated colorful design, on a black backghround, made of the following elements, {\""clouds\"": [0.14166498184204102], \""spiritual knowledge\"": [0.17495107650756836], \""current\"": [0.17659026384353638], \""happiness\"": [0.17883563041687012]}"
"[0.8260433077812195, 0.8567115068435669, 0.840545117855072, 0.8374758958816528, 0.8267192840576172, 0.8303229212760925, 0.8185524940490723, 0.8340088725090027, 0.8336814641952515, 0.8450446724891663]",[224.77954979138624],"[3.209172010421753, 2.0040431022644043, 2.9420082569122314, 2.459378957748413, 3.7340633869171143, 2.6395962238311768, 3.75620174407959, 2.7288057804107666, 0.4829678535461426, 3.6019158363342285]",[-0.7175550402116662],[-0.7091758696853774],"[16.02557373046875, 15.429803848266602, 14.84497356414795, 16.732608795166016, 14.12647819519043, 17.38605499267578, 15.429104804992676, 14.134870529174805, 16.546783447265625, 13.513870239257812]","[10.402596473693848, 9.843174934387207, 9.843827247619629, 12.923111915588379, 12.625826835632324, 11.340021133422852, 12.51551628112793, 11.072104454040527, 11.423064231872559, 11.307665824890137]","[-4.3884477615356445, -1.6593924760818481, -3.0472347736358643, -3.1896908283233643, -3.553931474685669, -3.9816501140594482, -4.637576103210449, -1.1167271137237549, -1.066544532775879, -2.7718892097473145]","[16.84372901916504, 11.239558219909668, -1.400321125984192]","[15.319461822509766, 10.287522315979004, -4.376059532165527]","Neon forest, whispering trees, moonlight ballet, ethereal glow, symbolic patterns intertwining, surreal dreamscape, gentle balance, mystical secrets.","a lakota traditional symbol, with intricated colorful design, on a black backghround, made of the following elements, {\""clouds\"": [0.14166498184204102], \""spiritual knowledge\"": [0.17495107650756836], \""current\"": [0.17659026384353638], \""happiness\"": [0.17883563041687012]}"
"[0.8260433077812195, 0.8567115068435669, 0.840545117855072, 0.8374758958816528, 0.8267192840576172, 0.8303229212760925, 0.8185524940490723, 0.8340088725090027, 0.8336814641952515, 0.8450446724891663]",[224.5911899188468],"[3.209172010421753, 2.0040431022644043, 2.9420082569122314, 2.459378957748413, 3.7340633869171143, 2.6395962238311768, 3.75620174407959, 2.7288057804107666, 0.4829678535461426, 3.6019158363342285]",[-0.7190526276893173],[-0.7075982144464551],"[16.02557373046875, 15.429803848266602, 14.84497356414795, 16.732608795166016, 14.12647819519043, 17.38605499267578, 15.429104804992676, 14.134870529174805, 16.546783447265625, 13.513870239257812]","[10.402596473693848, 9.843174934387207, 9.843827247619629, 12.923111915588379, 12.625826835632324, 11.340021133422852, 12.51551628112793, 11.072104454040527, 11.423064231872559, 11.307665824890137]","[-4.3884477615356445, -1.6593924760818481, -3.0472347736358643, -3.1896908283233643, -3.553931474685669, -3.9816501140594482, -4.637576103210449, -1.1167271137237549, -1.066544532775879, -2.7718892097473145]","[16.84372901916504, 11.239558219909668, -1.400321125984192]","[15.319461822509766, 10.287522315979004, -4.376059532165527]","Neon forest, whispering trees, moonlight ballet, ethereal glow, symbolic patterns intertwining, surreal dreamscape, gentle balance, mystical secrets.","a lakota traditional symbol, with intricated colorful design, on a black backghround, made of the following elements, {\""clouds\"": [0.14166498184204102], \""spiritual knowledge\"": [0.17495107650756836], \""current\"": [0.17659026384353638], \""happiness\"": [0.17883563041687012]}"
"[0.8260433077812195, 0.8567115068435669, 0.840545117855072, 0.8374758958816528, 0.8267192840576172, 0.8303229212760925, 0.8185524940490723, 0.8340088725090027, 0.8336814641952515, 0.8450446724891663]",[224.66350656315143],"[3.209172010421753, 2.0040431022644043, 2.9420082569122314, 2.459378957748413, 3.7340633869171143, 2.6395962238311768, 3.75620174407959, 2.7288057804107666, 0.4829678535461426, 3.6019158363342285]",[-0.7178822219502885],[-0.7075982144464551],"[16.02557373046875, 15.429803848266602, 14.84497356414795, 16.732608795166016, 14.12647819519043, 17.38605499267578, 15.429104804992676, 14.134870529174805, 16.546783447265625, 13.513870239257812]","[10.402596473693848, 9.843174934387207, 9.843827247619629, 12.923111915588379, 12.625826835632324, 11.340021133422852, 12.51551628112793, 11.072104454040527, 11.423064231872559, 11.307665824890137]","[-4.3884477615356445, -1.6593924760818481, -3.0472347736358643, -3.1896908283233643, -3.553931474685669, -3.9816501140594482, -4.637576103210449, -1.1167271137237549, -1.066544532775879, -2.7718892097473145]","[16.84372901916504, 11.239558219909668, -1.400321125984192]","[15.319461822509766, 10.287522315979004, -4.376059532165527]","Neon forest, whispering trees, moonlight ballet, ethereal glow, symbolic patterns intertwining, surreal dreamscape, gentle balance, mystical secrets.","a lakota traditional symbol, with intricated colorful design, on a black backghround, made of the following elements, {\""clouds\"": [0.14166498184204102], \""spiritual knowledge\"": [0.17495107650756836], \""current\"": [0.17659026384353638], \""happiness\"": [0.17883563041687012]}"
"[0.8260433077812195, 0.8567115068435669, 0.840545117855072, 0.8374758958816528, 0.8267192840576172, 0.8303229212760925, 0.8185524940490723, 0.8340088725090027, 0.8336814641952515, 0.8450446724891663]",[224.53998875222067],"[3.209172010421753, 2.0040431022644043, 2.9420082569122314, 2.459378957748413, 3.7340633869171143, 2.6395962238311768, 3.75620174407959, 2.7288057804107666, 0.4829678535461426, 3.6019158363342285]",[-0.7197374871606814],[-0.46407532214297853],"[16.02557373046875, 15.429803848266602, 14.84497356414795, 16.732608795166016, 14.12647819519043, 17.38605499267578, 15.429104804992676, 14.134870529174805, 16.546783447265625, 13.513870239257812]","[10.402596473693848, 9.843174934387207, 9.843827247619629, 12.923111915588379, 12.625826835632324, 11.340021133422852, 12.51551628112793, 11.072104454040527, 11.423064231872559, 11.307665824890137]","[-4.3884477615356445, -1.6593924760818481, -3.0472347736358643, -3.1896908283233643, -3.553931474685669, -3.9816501140594482, -4.637576103210449, -1.1167271137237549, -1.066544532775879, -2.7718892097473145]","[16.84372901916504, 11.239558219909668, -1.400321125984192]","[15.319461822509766, 10.287522315979004, -4.376059532165527]","Neon forest, whispering trees, moonlight ballet, ethereal glow, symbolic patterns intertwining, surreal dreamscape, gentle balance, mystical secrets.","a lakota traditional symbol, with intricated colorful design, on a black backghround, made of the following elements, {\""clouds\"": [0.14166498184204102], \""spiritual knowledge\"": [0.17495107650756836], \""current\"": [0.17659026384353638], \""happiness\"": [0.17883563041687012]}"
"[0.8260433077812195, 0.8567115068435669, 0.840545117855072, 0.8374758958816528, 0.8267192840576172, 0.8303229212760925, 0.8185524940490723, 0.8340088725090027, 0.8336814641952515, 0.8450446724891663]",[224.58665163757007],"[3.209172010421753, 2.0040431022644043, 2.9420082569122314, 2.459378957748413, 3.7340633869171143, 2.6395962238311768, 3.75620174407959, 2.7288057804107666, 0.4829678535461426, 3.6019158363342285]",[-0.7187723797445921],[-0.46407532214297853],"[16.02557373046875, 15.429803848266602, 14.84497356414795, 16.732608795166016, 14.12647819519043, 17.38605499267578, 15.429104804992676, 14.134870529174805, 16.546783447265625, 13.513870239257812]","[10.402596473693848, 9.843174934387207, 9.843827247619629, 12.923111915588379, 12.625826835632324, 11.340021133422852, 12.51551628112793, 11.072104454040527, 11.423064231872559, 11.307665824890137]","[-4.3884477615356445, -1.6593924760818481, -3.0472347736358643, -3.1896908283233643, -3.553931474685669, -3.9816501140594482, -4.637576103210449, -1.1167271137237549, -1.066544532775879, -2.7718892097473145]","[16.84372901916504, 11.239558219909668, -1.400321125984192]","[15.319461822509766, 10.287522315979004, -4.376059532165527]","Neon forest, whispering trees, moonlight ballet, ethereal glow, symbolic patterns intertwining, surreal dreamscape, gentle balance, mystical secrets.","a lakota traditional symbol, with intricated colorful design, on a black backghround, made of the following elements, {\""clouds\"": [0.14166498184204102], \""spiritual knowledge\"": [0.17495107650756836], \""current\"": [0.17659026384353638], \""happiness\"": [0.17883563041687012]}"
"[0.8260433077812195, 0.8567115068435669, 0.840545117855072, 0.8374758958816528, 0.8267192840576172, 0.8303229212760925, 0.8185524940490723, 0.8340088725090027, 0.8336814641952515, 0.8450446724891663]",[212.81328130922898],"[3.209172010421753, 2.0040431022644043, 2.9420082569122314, 2.459378957748413, 3.7340633869171143, 2.6395962238311768, 3.75620174407959, 2.7288057804107666, 0.4829678535461426, 3.6019158363342285]",[-0.7187723797445921],[-0.7054824104436224],"[16.02557373046875, 15.429803848266602, 14.84497356414795, 16.732608795166016, 14.12647819519043, 17.38605499267578, 15.429104804992676, 14.134870529174805, 16.546783447265625, 13.513870239257812]","[10.402596473693848, 9.843174934387207, 9.843827247619629, 12.923111915588379, 12.625826835632324, 11.340021133422852, 12.51551628112793, 11.072104454040527, 11.423064231872559, 11.307665824890137]","[-4.3884477615356445, -1.6593924760818481, -3.0472347736358643, -3.1896908283233643, -3.553931474685669, -3.9816501140594482, -4.637576103210449, -1.1167271137237549, -1.066544532775879, -2.7718892097473145]","[16.84372901916504, 11.239558219909668, -1.400321125984192]","[15.319461822509766, 10.287522315979004, -4.376059532165527]","Neon forest, whispering trees, moonlight ballet, ethereal glow, symbolic patterns intertwining, surreal dreamscape, gentle balance, mystical secrets.","a lakota traditional symbol, with intricated colorful design, on a black backghround, made of the following elements, {\""clouds\"": [0.14166498184204102], \""spiritual knowledge\"": [0.17495107650756836], \""current\"": [0.17659026384353638], \""happiness\"": [0.17883563041687012]}"
"[0.8260433077812195, 0.8567115068435669, 0.840545117855072, 0.8374758958816528, 0.8267192840576172, 0.8303229212760925, 0.8185524940490723, 0.8340088725090027, 0.8336814641952515, 0.8450446724891663]",[212.8483052062543],"[3.209172010421753, 2.0040431022644043, 2.9420082569122314, 2.459378957748413, 3.7340633869171143, 2.6395962238311768, 3.75620174407959, 2.7288057804107666, 0.4829678535461426, 3.6019158363342285]",[-0.719230992955343],[-0.7054824104436224],"[16.02557373046875, 15.429803848266602, 14.84497356414795, 16.732608795166016, 14.12647819519043, 17.38605499267578, 15.429104804992676, 14.134870529174805, 16.546783447265625, 13.513870239257812]","[10.402596473693848, 9.843174934387207, 9.843827247619629, 12.923111915588379, 12.625826835632324, 11.340021133422852, 12.51551628112793, 11.072104454040527, 11.423064231872559, 11.307665824890137]","[-4.3884477615356445, -1.6593924760818481, -3.0472347736358643, -3.1896908283233643, -3.553931474685669, -3.9816501140594482, -4.637576103210449, -1.1167271137237549, -1.066544532775879, -2.7718892097473145]","[16.84372901916504, 11.239558219909668, -1.400321125984192]","[15.319461822509766, 10.287522315979004, -4.376059532165527]","Neon forest, whispering trees, moonlight ballet, ethereal glow, symbolic patterns intertwining, surreal dreamscape, gentle balance, mystical secrets.","a lakota traditional symbol, with intricated colorful design, on a black backghround, made of the following elements, {\""clouds\"": [0.14166498184204102], \""spiritual knowledge\"": [0.17495107650756836], \""current\"": [0.17659026384353638], \""happiness\"": [0.17883563041687012]}"
"[0.8260433077812195, 0.8567115068435669, 0.840545117855072, 0.8374758958816528, 0.8267192840576172, 0.8303229212760925, 0.8185524940490723, 0.8340088725090027, 0.8336814641952515, 0.8450446724891663]",[224.44710894178965],"[3.209172010421753, 2.0040431022644043, 2.9420082569122314, 2.459378957748413, 3.7340633869171143, 2.6395962238311768, 3.75620174407959, 2.7288057804107666, 0.4829678535461426, 3.6019158363342285]",[-0.7186922714893969],[-0.7054824104436224],"[16.02557373046875, 15.429803848266602, 14.84497356414795, 16.732608795166016, 14.12647819519043, 17.38605499267578, 15.429104804992676, 14.134870529174805, 16.546783447265625, 13.513870239257812]","[10.402596473693848, 9.843174934387207, 9.843827247619629, 12.923111915588379, 12.625826835632324, 11.340021133422852, 12.51551628112793, 11.072104454040527, 11.423064231872559, 11.307665824890137]","[-4.3884477615356445, -1.6593924760818481, -3.0472347736358643, -3.1896908283233643, -3.553931474685669, -3.9816501140594482, -4.637576103210449, -1.1167271137237549, -1.066544532775879, -2.7718892097473145]","[16.84372901916504, 11.239558219909668, -1.400321125984192]","[15.319461822509766, 10.287522315979004, -4.376059532165527]","Neon forest, whispering trees, moonlight ballet, ethereal glow, symbolic patterns intertwining, surreal dreamscape, gentle balance, mystical secrets.","a lakota traditional symbol, with intricated colorful design, on a black backghround, made of the following elements, {\""clouds\"": [0.14166498184204102], \""spiritual knowledge\"": [0.17495107650756836], \""current\"": [0.17659026384353638], \""happiness\"": [0.17883563041687012]}"
"[0.8260433077812195, 0.8567115068435669, 0.840545117855072, 0.8374758958816528, 0.8267192840576172, 0.8303229212760925, 0.8185524940490723, 0.8340088725090027, 0.8336814641952515, 0.8450446724891663]",[224.44710894178965],"[3.209172010421753, 2.0040431022644043, 2.9420082569122314, 2.459378957748413, 3.7340633869171143, 2.6395962238311768, 3.75620174407959, 2.7288057804107666, 0.4829678535461426, 3.6019158363342285]",[-0.7188659343918234],[-0.7039321569286492],"[16.02557373046875, 15.429803848266602, 14.84497356414795, 16.732608795166016, 14.12647819519043, 17.38605499267578, 15.429104804992676, 14.134870529174805, 16.546783447265625, 13.513870239257812]","[10.402596473693848, 9.843174934387207, 9.843827247619629, 12.923111915588379, 12.625826835632324, 11.340021133422852, 12.51551628112793, 11.072104454040527, 11.423064231872559, 11.307665824890137]","[-4.3884477615356445, -1.6593924760818481, -3.0472347736358643, -3.1896908283233643, -3.553931474685669, -3.9816501140594482, -4.637576103210449, -1.1167271137237549, -1.066544532775879, -2.7718892097473145]","[16.84372901916504, 11.239558219909668, -1.400321125984192]","[15.319461822509766, 10.287522315979004, -4.376059532165527]","Neon forest, whispering trees, moonlight ballet, ethereal glow, symbolic patterns intertwining, surreal dreamscape, gentle balance, mystical secrets.","a lakota traditional symbol, with intricated colorful design, on a black backghround, made of the following elements, {\""clouds\"": [0.14166498184204102], \""spiritual knowledge\"": [0.17495107650756836], \""current\"": [0.17659026384353638], \""happiness\"": [0.17883563041687012]}"
"[0.8260433077812195, 0.8567115068435669, 0.840545117855072, 0.8374758958816528, 0.8267192840576172, 0.8303229212760925, 0.8185524940490723, 0.8340088725090027, 0.8336814641952515, 0.8450446724891663]",[224.46857110219105],"[3.209172010421753, 2.0040431022644043, 2.9420082569122314, 2.459378957748413, 3.7340633869171143, 2.6395962238311768, 3.75620174407959, 2.7288057804107666, 0.4829678535461426, 3.6019158363342285]",[-0.7188348814044423],[-0.7039321569286492],"[16.02557373046875, 15.429803848266602, 14.84497356414795, 16.732608795166016, 14.12647819519043, 17.38605499267578, 15.429104804992676, 14.134870529174805, 16.546783447265625, 13.513870239257812]","[10.402596473693848, 9.843174934387207, 9.843827247619629, 12.923111915588379, 12.625826835632324, 11.340021133422852, 12.51551628112793, 11.072104454040527, 11.423064231872559, 11.307665824890137]","[-4.3884477615356445, -1.6593924760818481, -3.0472347736358643, -3.1896908283233643, -3.553931474685669, -3.9816501140594482, -4.637576103210449, -1.1167271137237549, -1.066544532775879, -2.7718892097473145]","[16.84372901916504, 11.239558219909668, -1.400321125984192]","[15.319461822509766, 10.287522315979004, -4.376059532165527]","Neon forest, whispering trees, moonlight ballet, ethereal glow, symbolic patterns intertwining, surreal dreamscape, gentle balance, mystical secrets.","a lakota traditional symbol, with intricated colorful design, on a black backghround, made of the following elements, {\""clouds\"": [0.14166498184204102], \""spiritual knowledge\"": [0.17495107650756836], \""current\"": [0.17659026384353638], \""happiness\"": [0.17883563041687012]}"
"[0.8260433077812195, 0.8567115068435669, 0.840545117855072, 0.8374758958816528, 0.8267192840576172, 0.8303229212760925, 0.8185524940490723, 0.8340088725090027, 0.8336814641952515, 0.8450446724891663]",[224.39864200911921],"[3.209172010421753, 2.0040431022644043, 2.9420082569122314, 2.459378957748413, 3.7340633869171143, 2.6395962238311768, 3.75620174407959, 2.7288057804107666, 0.4829678535461426, 3.6019158363342285]",[-0.7180413916677671],[-0.7023920697107798],"[16.02557373046875, 15.429803848266602, 14.84497356414795, 16.732608795166016, 14.12647819519043, 17.38605499267578, 15.429104804992676, 14.134870529174805, 16.546783447265625, 13.513870239257812]","[10.402596473693848, 9.843174934387207, 9.843827247619629, 12.923111915588379, 12.625826835632324, 11.340021133422852, 12.51551628112793, 11.072104454040527, 11.423064231872559, 11.307665824890137]","[-4.3884477615356445, -1.6593924760818481, -3.0472347736358643, -3.1896908283233643, -3.553931474685669, -3.9816501140594482, -4.637576103210449, -1.1167271137237549, -1.066544532775879, -2.7718892097473145]","[16.84372901916504, 11.239558219909668, -1.400321125984192]","[15.319461822509766, 10.287522315979004, -4.376059532165527]","Neon forest, whispering trees, moonlight ballet, ethereal glow, symbolic patterns intertwining, surreal dreamscape, gentle balance, mystical secrets.","a lakota traditional symbol, with intricated colorful design, on a black backghround, made of the following elements, {\""clouds\"": [0.14166498184204102], \""spiritual knowledge\"": [0.17495107650756836], \""current\"": [0.17659026384353638], \""happiness\"": [0.17883563041687012]}"
"[0.8260433077812195, 0.8567115068435669, 0.840545117855072, 0.8374758958816528, 0.8267192840576172, 0.8303229212760925, 0.8185524940490723, 0.8340088725090027, 0.8336814641952515, 0.8450446724891663]",[224.39987927206536],"[3.209172010421753, 2.0040431022644043, 2.9420082569122314, 2.459378957748413, 3.7340633869171143, 2.6395962238311768, 3.75620174407959, 2.7288057804107666, 0.4829678535461426, 3.6019158363342285]",[-0.7184946685658388],[-0.7023920697107798],"[16.02557373046875, 15.429803848266602, 14.84497356414795, 16.732608795166016, 14.12647819519043, 17.38605499267578, 15.429104804992676, 14.134870529174805, 16.546783447265625, 13.513870239257812]","[10.402596473693848, 9.843174934387207, 9.843827247619629, 12.923111915588379, 12.625826835632324, 11.340021133422852, 12.51551628112793, 11.072104454040527, 11.423064231872559, 11.307665824890137]","[-4.3884477615356445, -1.6593924760818481, -3.0472347736358643, -3.1896908283233643, -3.553931474685669, -3.9816501140594482, -4.637576103210449, -1.1167271137237549, -1.066544532775879, -2.7718892097473145]","[16.84372901916504, 11.239558219909668, -1.400321125984192]","[17.328413009643555, 11.277801513671875, -2.3042805194854736]","Neon forest, whispering trees, moonlight ballet, ethereal glow, symbolic patterns intertwining, surreal dreamscape, gentle balance, mystical secrets.","a lakota traditional symbol, with intricated colorful design, on a black backghround, made of the following elements, {\""clouds\"": [0.14166498184204102], \""spiritual knowledge\"": [0.17495107650756836], \""current\"": [0.17659026384353638], \""happiness\"": [0.17883563041687012]}"
"[0.8260433077812195, 0.8567115068435669, 0.840545117855072, 0.8374758958816528, 0.8267192840576172, 0.8303229212760925, 0.8185524940490723, 0.8340088725090027, 0.8336814641952515, 0.8450446724891663]",[224.368781538058],"[3.209172010421753, 2.0040431022644043, 2.9420082569122314, 2.459378957748413, 3.7340633869171143, 2.6395962238311768, 3.75620174407959, 2.7288057804107666, 0.4829678535461426, 3.6019158363342285]",[-0.7173156668021219],[-0.8221277856196127],"[16.02557373046875, 15.429803848266602, 14.84497356414795, 16.732608795166016, 14.12647819519043, 17.38605499267578, 15.429104804992676, 14.134870529174805, 16.546783447265625, 13.513870239257812]","[10.402596473693848, 9.843174934387207, 9.843827247619629, 12.923111915588379, 12.625826835632324, 11.340021133422852, 12.51551628112793, 11.072104454040527, 11.423064231872559, 11.307665824890137]","[-4.3884477615356445, -1.6593924760818481, -3.0472347736358643, -3.1896908283233643, -3.553931474685669, -3.9816501140594482, -4.637576103210449, -1.1167271137237549, -1.066544532775879, -2.7718892097473145]","[16.84372901916504, 11.239558219909668, -1.400321125984192]","[17.328413009643555, 11.277801513671875, -2.3042805194854736]","Neon forest, whispering trees, moonlight ballet, ethereal glow, symbolic patterns intertwining, surreal dreamscape, gentle balance, mystical secrets.","a lakota traditional symbol, with intricated colorful design, on a black backghround, made of the following elements, {\""clouds\"": [0.14166498184204102], \""spiritual knowledge\"": [0.17495107650756836], \""current\"": [0.17659026384353638], \""happiness\"": [0.17883563041687012]}"
"[0.8260433077812195, 0.8567115068435669, 0.840545117855072, 0.8374758958816528, 0.8267192840576172, 0.8303229212760925, 0.8185524940490723, 0.8340088725090027, 0.8336814641952515, 0.8450446724891663]",[224.3507072490666],"[3.209172010421753, 2.0040431022644043, 2.9420082569122314, 2.459378957748413, 3.7340633869171143, 2.6395962238311768, 3.75620174407959, 2.7288057804107666, 0.4829678535461426, 3.6019158363342285]",[-0.717607648643268],[-0.8221277856196127],"[16.02557373046875, 15.429803848266602, 14.84497356414795, 16.732608795166016, 14.12647819519043, 17.38605499267578, 15.429104804992676, 14.134870529174805, 16.546783447265625, 13.513870239257812]","[10.402596473693848, 9.843174934387207, 9.843827247619629, 12.923111915588379, 12.625826835632324, 11.340021133422852, 12.51551628112793, 11.072104454040527, 11.423064231872559, 11.307665824890137]","[-4.3884477615356445, -1.6593924760818481, -3.0472347736358643, -3.1896908283233643, -3.553931474685669, -3.9816501140594482, -4.637576103210449, -1.1167271137237549, -1.066544532775879, -2.7718892097473145]","[16.84372901916504, 11.239558219909668, -1.400321125984192]","[17.328413009643555, 11.277801513671875, -2.3042805194854736]","Neon forest, whispering trees, moonlight ballet, ethereal glow, symbolic patterns intertwining, surreal dreamscape, gentle balance, mystical secrets.","a lakota traditional symbol, with intricated colorful design, on a black backghround, made of the following elements, {\""clouds\"": [0.14166498184204102], \""spiritual knowledge\"": [0.17495107650756836], \""current\"": [0.17659026384353638], \""happiness\"": [0.17883563041687012]}"
"[0.8260433077812195, 0.8567115068435669, 0.840545117855072, 0.8374758958816528, 0.8267192840576172, 0.8303229212760925, 0.8185524940490723, 0.8340088725090027, 0.8336814641952515, 0.8450446724891663]",[228.89493918026972],"[3.209172010421753, 2.0040431022644043, 2.9420082569122314, 2.459378957748413, 3.7340633869171143, 2.6395962238311768, 3.75620174407959, 2.7288057804107666, 0.4829678535461426, 3.6019158363342285]",[-0.7157650043503955],[-0.8201255192614729],"[16.02557373046875, 15.429803848266602, 14.84497356414795, 16.732608795166016, 14.12647819519043, 17.38605499267578, 15.429104804992676, 14.134870529174805, 16.546783447265625, 13.513870239257812]","[10.402596473693848, 9.843174934387207, 9.843827247619629, 12.923111915588379, 12.625826835632324, 11.340021133422852, 12.51551628112793, 11.072104454040527, 11.423064231872559, 11.307665824890137]","[-4.3884477615356445, -1.6593924760818481, -3.0472347736358643, -3.1896908283233643, -3.553931474685669, -3.9816501140594482, -4.637576103210449, -1.1167271137237549, -1.066544532775879, -2.7718892097473145]","[16.84372901916504, 11.239558219909668, -1.400321125984192]","[17.328413009643555, 11.277801513671875, -2.3042805194854736]","Neon forest, whispering trees, moonlight ballet, ethereal glow, symbolic patterns intertwining, surreal dreamscape, gentle balance, mystical secrets.","a lakota traditional symbol, with intricated colorful design, on a black backghround, made of the following elements, {\""clouds\"": [0.14166498184204102], \""spiritual knowledge\"": [0.17495107650756836], \""current\"": [0.17659026384353638], \""happiness\"": [0.17883563041687012]}"
"[0.8260433077812195, 0.8567115068435669, 0.840545117855072, 0.8374758958816528, 0.8267192840576172, 0.8303229212760925, 0.8185524940490723, 0.8340088725090027, 0.8336814641952515, 0.8450446724891663]",[228.88338775981168],"[3.209172010421753, 2.0040431022644043, 2.9420082569122314, 2.459378957748413, 3.7340633869171143, 2.6395962238311768, 3.75620174407959, 2.7288057804107666, 0.4829678535461426, 3.6019158363342285]",[-0.7167604721574179],[-0.8201255192614729],"[16.02557373046875, 15.429803848266602, 14.84497356414795, 16.732608795166016, 14.12647819519043, 17.38605499267578, 15.429104804992676, 14.134870529174805, 16.546783447265625, 13.513870239257812]","[10.402596473693848, 9.843174934387207, 9.843827247619629, 12.923111915588379, 12.625826835632324, 11.340021133422852, 12.51551628112793, 11.072104454040527, 11.423064231872559, 11.307665824890137]","[-4.3884477615356445, -1.6593924760818481, -3.0472347736358643, -3.1896908283233643, -3.553931474685669, -3.9816501140594482, -4.637576103210449, -1.1167271137237549, -1.066544532775879, -2.7718892097473145]","[16.84372901916504, 11.239558219909668, -1.400321125984192]","[17.328413009643555, 11.277801513671875, -2.3042805194854736]","Neon forest, whispering trees, moonlight ballet, ethereal glow, symbolic patterns intertwining, surreal dreamscape, gentle balance, mystical secrets.","a lakota traditional symbol, with intricated colorful design, on a black backghround, made of the following elements, {\""clouds\"": [0.14166498184204102], \""spiritual knowledge\"": [0.17495107650756836], \""current\"": [0.17659026384353638], \""happiness\"": [0.17883563041687012]}"
